threads,buckets,n,generating_random_numbers,bucket_distribution_private_sort,shared_bucket_sort,initial_table_merge_bucket,total_runtime,
1 1000 10000000 0.070910 1.936349 0.335142 0.027967 2.400487
1 1000 10000000 0.070837 1.959652 0.332559 0.031044 2.422984
2 100 1000000 0.011518 0.161122 0.044120 0.002608 0.224278
2 100 1000000 0.011368 0.177868 0.042965 0.002618 0.240152
2 100 1000000 0.013296 0.177641 0.042527 0.002720 0.240606
2 100 2000000 0.016008 0.316395 0.085952 0.005307 0.430045
2 100 2000000 0.017983 0.341761 0.087600 0.005409 0.468332
2 100 2000000 0.015801 0.341328 0.086032 0.005430 0.454554
2 100 3000000 0.021907 0.502691 0.130980 0.008181 0.671901
2 100 3000000 0.021306 0.533977 0.138649 0.007930 0.709771
2 100 3000000 0.021781 0.511801 0.137455 0.008224 0.687121
2 100 4000000 0.024464 0.721444 0.186263 0.010811 0.953180
2 100 4000000 0.026261 0.716211 0.182429 0.010615 0.945649
2 100 4000000 0.025318 0.676644 0.189724 0.010779 0.912776
2 100 5000000 0.027618 0.826699 0.229369 0.013288 1.110080
2 100 5000000 0.028933 0.862431 0.236073 0.013173 1.153297
2 100 5000000 0.026985 0.815244 0.225641 0.013116 1.093892
2 100 6000000 0.035678 0.968183 0.279175 0.015501 1.323907
2 100 6000000 0.030319 1.043407 0.286027 0.015744 1.390687
2 100 6000000 0.031457 1.045379 0.285803 0.015954 1.393869
2 100 7000000 0.035377 1.271555 0.332357 0.018418 1.675493
2 100 7000000 0.033133 1.312945 0.330608 0.018267 1.713090
2 100 7000000 0.032666 1.187121 0.330557 0.018273 1.586040
2 100 8000000 0.038878 1.565612 0.410933 0.021676 2.057614
2 100 8000000 0.038976 1.431506 0.379922 0.021116 1.893035
2 100 8000000 0.038911 1.402143 0.387155 0.020987 1.869547
2 100 9000000 0.039909 1.504789 0.415858 0.027975 2.010511
2 100 9000000 0.044569 1.552796 0.435540 0.023678 2.085195
2 100 9000000 0.040028 1.637069 0.437484 0.023342 2.160382
2 100 10000000 0.042883 1.878763 0.489902 0.026525 2.463679
2 100 10000000 0.045584 1.855883 0.514602 0.027115 2.468282
2 100 10000000 0.044407 1.857962 0.483181 0.026652 2.438925
2 200 1000000 0.012970 0.173899 0.044964 0.002753 0.239669
2 200 1000000 0.012174 0.192464 0.043698 0.002779 0.254519
2 200 1000000 0.013867 0.185906 0.044689 0.002979 0.251553
2 200 2000000 0.015954 0.354213 0.090260 0.005569 0.472782
2 200 2000000 0.017698 0.357566 0.091443 0.005479 0.478903
2 200 2000000 0.015812 0.349680 0.087372 0.005454 0.464881
2 200 3000000 0.021609 0.529560 0.136552 0.007823 0.703518
2 200 3000000 0.019056 0.482760 0.135079 0.008146 0.654135
2 200 3000000 0.021941 0.518700 0.137768 0.008046 0.694700
2 200 4000000 0.021249 0.677219 0.183476 0.010585 0.903320
2 200 4000000 0.023988 0.706197 0.185754 0.010611 0.937213
2 200 4000000 0.022924 0.681665 0.179493 0.010545 0.905154
2 200 5000000 0.027681 0.926173 0.238940 0.012996 1.218895
2 200 5000000 0.027836 0.901995 0.232147 0.013402 1.188434
2 200 5000000 0.026244 0.845175 0.233656 0.013388 1.131864
2 200 6000000 0.029992 1.067400 0.281333 0.016034 1.410990
2 200 6000000 0.030016 1.129609 0.302237 0.016142 1.493454
2 200 6000000 0.030720 1.076382 0.292054 0.016091 1.432210
2 200 7000000 0.032795 1.247750 0.335292 0.022192 1.656532
2 200 7000000 0.035615 1.282395 0.342537 0.018513 1.696959
2 200 7000000 0.032707 1.253560 0.341994 0.018748 1.665138
2 200 8000000 0.038114 1.488106 0.386416 0.020737 1.954141
2 200 8000000 0.037139 1.365788 0.387583 0.021265 1.832647
2 200 8000000 0.036412 1.324742 0.377926 0.021134 1.780759
2 200 9000000 0.041144 1.625522 0.434651 0.023401 2.147623
2 200 9000000 0.041663 1.607586 0.398030 0.023387 2.093560
2 200 9000000 0.055591 1.593469 0.428879 0.023409 2.125043
2 200 10000000 0.053344 2.040481 0.490328 0.026811 2.636990
2 200 10000000 0.042276 1.865288 0.482674 0.026191 2.441605
2 200 10000000 0.042248 1.925291 0.479651 0.026073 2.499058
2 300 1000000 0.011805 0.177494 0.042691 0.002730 0.240882
2 300 1000000 0.012765 0.190708 0.043316 0.002779 0.253303
2 300 1000000 0.012322 0.188016 0.044651 0.002720 0.253454
2 300 2000000 0.016194 0.327957 0.089976 0.006086 0.448120
2 300 2000000 0.011801 0.408244 0.098325 0.005848 0.531514
2 300 2000000 0.010817 0.402789 0.095692 0.005644 0.521886
2 300 3000000 0.015977 0.409139 0.194151 0.013844 0.647120
2 300 3000000 0.018733 0.513567 0.141694 0.008823 0.691852
2 300 3000000 0.015242 0.547010 0.136784 0.007980 0.716442
2 300 4000000 0.022532 0.689660 0.195063 0.010739 0.929434
2 300 4000000 0.026428 0.693140 0.182366 0.010110 0.936191
2 300 4000000 0.024056 0.696691 0.183253 0.010767 0.925538
2 300 5000000 0.026341 0.880064 0.232293 0.013518 1.165795
2 300 5000000 0.028804 0.853276 0.230574 0.013375 1.139423
2 300 5000000 0.029280 0.929248 0.231638 0.013366 1.216899
2 300 6000000 0.030619 1.079887 0.276782 0.015875 1.419394
2 300 6000000 0.030805 1.038664 0.288351 0.016274 1.390521
2 300 6000000 0.032234 1.084281 0.298134 0.016178 1.446852
2 300 7000000 0.036022 1.263473 0.344344 0.019821 1.682099
2 300 7000000 0.036278 1.222773 0.334025 0.018741 1.632005
2 300 7000000 0.033809 1.252040 0.335598 0.018517 1.658630
2 300 8000000 0.035496 1.446152 0.403976 0.021529 1.927982
2 300 8000000 0.039638 1.371302 0.377364 0.020752 1.830555
2 300 8000000 0.037496 1.267578 0.370179 0.021419 1.717576
2 300 9000000 0.039228 1.630173 0.428148 0.023750 2.144751
2 300 9000000 0.057334 1.688674 0.435447 0.023954 2.229546
2 300 9000000 0.041204 1.414119 0.423082 0.024395 1.926917
2 300 10000000 0.042556 1.764594 0.517190 0.026561 2.377285
2 300 10000000 0.043384 1.889117 0.494381 0.025991 2.479288
2 300 10000000 0.042191 1.900463 0.494131 0.026650 2.489393
2 400 1000000 0.011477 0.185398 0.044313 0.002794 0.250892
2 400 1000000 0.012465 0.194155 0.044122 0.002804 0.259711
2 400 1000000 0.009972 0.188162 0.043445 0.002944 0.252554
2 400 2000000 0.017339 0.310726 0.089539 0.005536 0.431141
2 400 2000000 0.016698 0.331661 0.088029 0.005366 0.450205
2 400 2000000 0.015304 0.353221 0.088331 0.005369 0.470564
2 400 3000000 0.023138 0.506261 0.149211 0.008223 0.696098
2 400 3000000 0.023044 0.503582 0.136101 0.008041 0.679505
2 400 3000000 0.023826 0.530099 0.135282 0.008126 0.706420
2 400 4000000 0.022346 0.722578 0.183652 0.010930 0.951441
2 400 4000000 0.026209 0.745762 0.179771 0.010728 0.973807
2 400 4000000 0.023875 0.737773 0.185489 0.010804 0.969315
2 400 5000000 0.039960 0.786727 0.209204 0.013425 1.063474
2 400 5000000 0.027224 0.878037 0.227081 0.015822 1.162257
2 400 5000000 0.025996 0.841102 0.239427 0.013099 1.133815
2 400 6000000 0.029614 1.048600 0.276794 0.016069 1.388411
2 400 6000000 0.030550 1.022628 0.280538 0.019016 1.371887
2 400 6000000 0.031548 1.023765 0.280471 0.016070 1.368022
2 400 7000000 0.032819 1.185517 0.333755 0.018691 1.590617
2 400 7000000 0.036316 1.344550 0.332525 0.018627 1.750449
2 400 7000000 0.035692 1.301481 0.333634 0.019647 1.709967
2 400 8000000 0.037901 1.438245 0.388435 0.021252 1.907137
2 400 8000000 0.037348 1.432584 0.410335 0.024971 1.927379
2 400 8000000 0.038495 1.413738 0.385481 0.021460 1.882413
